Date,Open,High,Low,Close,Adj Close,Volume
2017-08-31,164.000000,170.000000,155.000000,168.000000,168.000000,8200
2017-09-01,168.000000,168.000000,168.000000,168.000000,168.000000,0
2017-09-04,165.000000,165.000000,165.000000,165.000000,165.000000,2000
2017-09-05,170.000000,170.000000,170.000000,170.000000,170.000000,200
2017-09-06,180.000000,180.000000,180.000000,180.000000,180.000000,1100
2017-09-07,174.000000,178.000000,160.000000,170.000000,170.000000,7400
2017-09-08,160.000000,184.000000,160.000000,170.000000,170.000000,12700
2017-09-11,178.000000,178.000000,165.000000,165.000000,165.000000,500
2017-09-12,165.000000,195.000000,165.000000,171.000000,171.000000,57900
2017-09-13,170.000000,170.000000,164.000000,164.000000,164.000000,2900
2017-09-14,164.000000,170.000000,164.000000,170.000000,170.000000,2100
2017-09-15,180.000000,185.000000,180.000000,184.000000,184.000000,17000
2017-09-18,183.000000,183.000000,183.000000,183.000000,183.000000,100
2017-09-19,175.000000,180.000000,175.000000,180.000000,180.000000,16700
2017-09-20,180.000000,180.000000,171.000000,171.000000,171.000000,11100
2017-09-21,171.000000,171.000000,171.000000,171.000000,171.000000,0
2017-09-22,171.000000,180.000000,170.000000,170.000000,170.000000,11500
2017-09-25,180.000000,180.000000,170.000000,170.000000,170.000000,16500
2017-09-26,170.000000,170.000000,169.000000,170.000000,170.000000,13100
2017-09-27,175.000000,175.000000,170.000000,171.000000,171.000000,22200
2017-09-28,171.000000,171.000000,171.000000,171.000000,171.000000,0
2017-09-29,165.000000,170.000000,164.000000,164.000000,164.000000,35500
2017-10-02,185.000000,204.000000,165.000000,165.000000,165.000000,12400
2017-10-03,170.000000,170.000000,168.000000,170.000000,170.000000,8800
2017-10-04,170.000000,170.000000,162.000000,167.000000,167.000000,15400
2017-10-05,167.000000,167.000000,162.000000,167.000000,167.000000,25500
2017-10-06,165.000000,165.000000,161.000000,165.000000,165.000000,2500
2017-10-09,165.000000,167.000000,160.000000,160.000000,160.000000,7800
2017-10-10,160.000000,169.000000,154.000000,162.000000,162.000000,9700
2017-10-11,161.000000,166.000000,156.000000,157.000000,157.000000,22500
2017-10-12,166.000000,180.000000,158.000000,164.000000,164.000000,4700
2017-10-13,164.000000,167.000000,164.000000,167.000000,167.000000,400
2017-10-16,167.000000,167.000000,119.000000,165.000000,165.000000,1700
2017-10-17,183.000000,183.000000,165.000000,171.000000,171.000000,2800
2017-10-18,158.000000,170.000000,158.000000,167.000000,167.000000,12800
2017-10-19,163.000000,165.000000,158.000000,165.000000,165.000000,11600
2017-10-20,163.000000,165.000000,154.000000,163.000000,163.000000,6800
2017-10-23,162.000000,164.000000,153.000000,153.000000,153.000000,28900
2017-10-24,152.000000,160.000000,152.000000,160.000000,160.000000,11600
2017-10-25,162.000000,162.000000,155.000000,160.000000,160.000000,6200
2017-10-26,160.000000,160.000000,160.000000,160.000000,160.000000,100
2017-10-27,159.000000,163.000000,154.000000,160.000000,160.000000,12400
2017-10-30,154.000000,162.000000,154.000000,159.000000,159.000000,6100
2017-10-31,157.000000,159.000000,154.000000,154.000000,154.000000,10100
2017-11-01,154.000000,180.000000,153.000000,159.000000,159.000000,13500
2017-11-02,157.000000,163.000000,157.000000,163.000000,163.000000,2800
2017-11-03,163.000000,163.000000,163.000000,163.000000,163.000000,0
2017-11-06,163.000000,163.000000,163.000000,163.000000,163.000000,0
2017-11-07,165.000000,165.000000,157.000000,163.000000,163.000000,2600
2017-11-08,160.000000,160.000000,160.000000,160.000000,160.000000,300
2017-11-09,160.000000,160.000000,150.000000,158.000000,158.000000,10900
2017-11-10,158.000000,158.000000,158.000000,158.000000,158.000000,1900
2017-11-13,158.000000,163.000000,158.000000,163.000000,163.000000,6000
2017-11-14,163.000000,163.000000,163.000000,163.000000,163.000000,0
2017-11-15,163.000000,163.000000,163.000000,163.000000,163.000000,200
2017-11-16,156.000000,168.000000,156.000000,168.000000,168.000000,22100
2017-11-17,167.000000,167.000000,167.000000,167.000000,167.000000,1000
2017-11-20,158.000000,184.000000,158.000000,158.000000,158.000000,9000
2017-11-21,156.000000,168.000000,156.000000,168.000000,168.000000,1400
2017-11-22,188.000000,188.000000,174.000000,174.000000,174.000000,2800
2017-11-23,180.000000,180.000000,165.000000,168.000000,168.000000,18600
2017-11-24,175.000000,175.000000,162.000000,165.000000,165.000000,5300
2017-11-27,158.000000,170.000000,154.000000,170.000000,170.000000,10900
2017-11-28,165.000000,165.000000,165.000000,165.000000,165.000000,3000
2017-11-29,165.000000,165.000000,165.000000,165.000000,165.000000,500
2017-11-30,180.000000,180.000000,171.000000,171.000000,171.000000,600
2017-12-01,171.000000,171.000000,171.000000,171.000000,171.000000,0
2017-12-04,171.000000,171.000000,171.000000,171.000000,171.000000,0
2017-12-05,180.000000,180.000000,159.000000,160.000000,160.000000,13300
2017-12-06,170.000000,170.000000,152.000000,160.000000,160.000000,1600
2017-12-07,160.000000,160.000000,160.000000,160.000000,160.000000,200
2017-12-08,180.000000,180.000000,175.000000,175.000000,175.000000,300
2017-12-11,175.000000,175.000000,175.000000,175.000000,175.000000,0
2017-12-12,174.000000,174.000000,165.000000,165.000000,165.000000,600
2017-12-13,165.000000,165.000000,165.000000,165.000000,165.000000,0
2017-12-14,170.000000,170.000000,165.000000,165.000000,165.000000,5200
2017-12-15,165.000000,165.000000,165.000000,165.000000,165.000000,0
2017-12-18,165.000000,170.000000,165.000000,170.000000,170.000000,700
2017-12-19,170.000000,170.000000,170.000000,170.000000,170.000000,0
2017-12-20,170.000000,170.000000,170.000000,170.000000,170.000000,0
2017-12-21,170.000000,170.000000,170.000000,170.000000,170.000000,0
2017-12-22,170.000000,170.000000,170.000000,170.000000,170.000000,1400
2017-12-25,170.000000,170.000000,170.000000,170.000000,170.000000,0
2017-12-26,170.000000,170.000000,170.000000,170.000000,170.000000,0
2017-12-27,170.000000,170.000000,140.000000,145.000000,145.000000,47600
2017-12-28,145.000000,172.000000,145.000000,155.000000,155.000000,20100
2017-12-29,155.000000,172.000000,148.000000,168.000000,168.000000,12000
2018-01-01,168.000000,168.000000,168.000000,168.000000,168.000000,0
2018-01-02,168.000000,168.000000,168.000000,168.000000,168.000000,0
2018-01-03,161.000000,161.000000,161.000000,161.000000,161.000000,500
2018-01-04,168.000000,168.000000,153.000000,162.000000,162.000000,800
2018-01-05,150.000000,162.000000,150.000000,162.000000,162.000000,700
2018-01-08,156.000000,164.000000,136.000000,157.000000,157.000000,62600
2018-01-09,157.000000,182.000000,157.000000,164.000000,164.000000,2500
2018-01-10,182.000000,182.000000,177.000000,177.000000,177.000000,200
2018-01-11,177.000000,177.000000,177.000000,177.000000,177.000000,0
2018-01-12,177.000000,177.000000,177.000000,177.000000,177.000000,0
2018-01-15,160.000000,164.000000,160.000000,160.000000,160.000000,10200
2018-01-16,164.000000,166.000000,152.000000,163.000000,163.000000,3900
2018-01-17,152.000000,165.000000,151.000000,160.000000,160.000000,19700
2018-01-18,160.000000,170.000000,160.000000,167.000000,167.000000,2000
2018-01-19,170.000000,170.000000,170.000000,170.000000,170.000000,100
2018-01-22,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-01-23,178.000000,178.000000,178.000000,178.000000,178.000000,100
2018-01-24,178.000000,178.000000,178.000000,178.000000,178.000000,0
2018-01-25,163.000000,170.000000,158.000000,170.000000,170.000000,43200
2018-01-26,152.000000,170.000000,152.000000,170.000000,170.000000,200
2018-01-29,169.000000,228.000000,169.000000,200.000000,200.000000,1017800
2018-01-30,210.000000,220.000000,196.000000,197.000000,197.000000,485500
2018-01-31,197.000000,200.000000,186.000000,197.000000,197.000000,47300
2018-02-01,190.000000,200.000000,190.000000,192.000000,192.000000,7200
2018-02-02,198.000000,198.000000,198.000000,198.000000,198.000000,2900
2018-02-05,204.000000,204.000000,200.000000,200.000000,200.000000,10300
2018-02-06,210.000000,210.000000,180.000000,202.000000,202.000000,52300
2018-02-07,204.000000,212.000000,204.000000,206.000000,206.000000,50700
2018-02-08,210.000000,230.000000,200.000000,206.000000,206.000000,279600
2018-02-09,204.000000,214.000000,202.000000,206.000000,206.000000,42000
2018-02-12,212.000000,212.000000,192.000000,202.000000,202.000000,11700
2018-02-13,204.000000,204.000000,204.000000,204.000000,204.000000,200
2018-02-14,191.000000,204.000000,191.000000,204.000000,204.000000,1300
2018-02-15,204.000000,204.000000,204.000000,204.000000,204.000000,1400
2018-02-16,204.000000,204.000000,204.000000,204.000000,204.000000,0
2018-02-19,204.000000,230.000000,204.000000,206.000000,206.000000,25000
2018-02-20,206.000000,222.000000,204.000000,214.000000,214.000000,373900
2018-02-21,206.000000,206.000000,200.000000,202.000000,202.000000,63000
2018-02-22,212.000000,212.000000,190.000000,190.000000,190.000000,13500
2018-02-23,200.000000,200.000000,200.000000,200.000000,200.000000,400
2018-02-26,204.000000,204.000000,192.000000,192.000000,192.000000,36900
2018-02-27,200.000000,200.000000,192.000000,200.000000,200.000000,10400
2018-02-28,193.000000,193.000000,190.000000,190.000000,190.000000,16700
2018-03-01,195.000000,200.000000,195.000000,195.000000,195.000000,1600
2018-03-02,200.000000,200.000000,180.000000,199.000000,199.000000,609800
2018-03-05,208.000000,208.000000,185.000000,199.000000,199.000000,654500
2018-03-06,199.000000,199.000000,199.000000,199.000000,199.000000,0
2018-03-07,199.000000,199.000000,199.000000,199.000000,199.000000,300
2018-03-08,152.000000,198.000000,151.000000,198.000000,198.000000,36100
2018-03-09,198.000000,198.000000,198.000000,198.000000,198.000000,10000
2018-03-12,198.000000,200.000000,153.000000,197.000000,197.000000,7700
2018-03-13,204.000000,204.000000,204.000000,204.000000,204.000000,200
2018-03-14,181.000000,196.000000,181.000000,196.000000,196.000000,1700
2018-03-15,204.000000,204.000000,204.000000,204.000000,204.000000,200
2018-03-16,204.000000,204.000000,204.000000,204.000000,204.000000,200
2018-03-19,204.000000,204.000000,204.000000,204.000000,204.000000,200
2018-03-20,208.000000,208.000000,180.000000,180.000000,180.000000,400
2018-03-21,180.000000,190.000000,175.000000,175.000000,175.000000,29200
2018-03-22,185.000000,190.000000,185.000000,190.000000,190.000000,800
2018-03-23,190.000000,190.000000,190.000000,190.000000,190.000000,0
2018-03-26,200.000000,200.000000,200.000000,200.000000,200.000000,200
2018-03-27,200.000000,200.000000,200.000000,200.000000,200.000000,10100
2018-03-28,142.000000,142.000000,142.000000,142.000000,142.000000,100
2018-03-29,170.000000,191.000000,160.000000,191.000000,191.000000,159800
2018-03-30,191.000000,191.000000,191.000000,191.000000,191.000000,0
2018-04-02,191.000000,193.000000,155.000000,184.000000,184.000000,78300
2018-04-03,182.000000,182.000000,154.000000,180.000000,180.000000,1100
2018-04-04,180.000000,180.000000,180.000000,180.000000,180.000000,0
2018-04-05,190.000000,190.000000,190.000000,190.000000,190.000000,400
2018-04-06,189.000000,190.000000,163.000000,170.000000,170.000000,16000
2018-04-09,170.000000,180.000000,166.000000,170.000000,170.000000,8600
2018-04-10,178.000000,193.000000,168.000000,173.000000,173.000000,1700
2018-04-11,173.000000,173.000000,170.000000,172.000000,172.000000,700
2018-04-12,180.000000,180.000000,155.000000,155.000000,155.000000,5400
2018-04-13,156.000000,195.000000,156.000000,178.000000,178.000000,79900
2018-04-16,178.000000,178.000000,178.000000,178.000000,178.000000,0
2018-04-17,178.000000,178.000000,178.000000,178.000000,178.000000,0
2018-04-18,182.000000,182.000000,175.000000,180.000000,180.000000,2000
2018-04-19,180.000000,180.000000,180.000000,180.000000,180.000000,0
2018-04-20,180.000000,180.000000,180.000000,180.000000,180.000000,0
2018-04-23,170.000000,170.000000,170.000000,170.000000,170.000000,3100
2018-04-24,177.000000,177.000000,155.000000,160.000000,160.000000,1900
2018-04-25,160.000000,160.000000,160.000000,160.000000,160.000000,0
2018-04-26,160.000000,160.000000,160.000000,160.000000,160.000000,0
2018-04-27,160.000000,160.000000,160.000000,160.000000,160.000000,0
2018-04-30,168.000000,178.000000,161.000000,161.000000,161.000000,3300
2018-05-01,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-05-02,166.000000,170.000000,166.000000,170.000000,170.000000,200
2018-05-03,170.000000,174.000000,170.000000,172.000000,172.000000,700
2018-05-04,172.000000,172.000000,170.000000,170.000000,170.000000,500
2018-05-07,178.000000,178.000000,168.000000,172.000000,172.000000,600
2018-05-08,160.000000,170.000000,150.000000,162.000000,162.000000,600
2018-05-09,175.000000,175.000000,162.000000,170.000000,170.000000,4800
2018-05-10,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-05-11,170.000000,175.000000,162.000000,168.000000,168.000000,126300
2018-05-14,170.000000,170.000000,161.000000,170.000000,170.000000,600
2018-05-15,175.000000,175.000000,170.000000,170.000000,170.000000,400
2018-05-16,175.000000,175.000000,171.000000,171.000000,171.000000,200
2018-05-17,178.000000,178.000000,168.000000,175.000000,175.000000,19000
2018-05-18,175.000000,175.000000,166.000000,175.000000,175.000000,700
2018-05-21,175.000000,175.000000,175.000000,175.000000,175.000000,0
2018-05-22,182.000000,182.000000,168.000000,172.000000,172.000000,40500
2018-05-23,177.000000,177.000000,160.000000,168.000000,168.000000,12200
2018-05-24,168.000000,168.000000,168.000000,168.000000,168.000000,2600
2018-05-25,174.000000,174.000000,164.000000,169.000000,169.000000,13000
2018-05-28,175.000000,175.000000,162.000000,168.000000,168.000000,13600
2018-05-29,168.000000,168.000000,168.000000,168.000000,168.000000,0
2018-05-30,175.000000,175.000000,168.000000,168.000000,168.000000,26500
2018-05-31,168.000000,168.000000,168.000000,168.000000,168.000000,0
2018-06-01,168.000000,168.000000,168.000000,168.000000,168.000000,0
2018-06-04,168.000000,168.000000,168.000000,168.000000,168.000000,0
2018-06-05,168.000000,168.000000,168.000000,168.000000,168.000000,0
2018-06-06,173.000000,173.000000,150.000000,164.000000,164.000000,23400
2018-06-07,162.000000,162.000000,150.000000,162.000000,162.000000,4800
2018-06-08,170.000000,170.000000,150.000000,161.000000,161.000000,10600
2018-06-11,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-06-12,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-06-13,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-06-14,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-06-15,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-06-18,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-06-19,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-06-20,170.000000,170.000000,158.000000,158.000000,158.000000,6000
2018-06-21,168.000000,168.000000,154.000000,154.000000,154.000000,6100
2018-06-22,160.000000,160.000000,150.000000,150.000000,150.000000,3100
2018-06-25,160.000000,170.000000,152.000000,156.000000,156.000000,96100
2018-06-26,163.000000,163.000000,146.000000,162.000000,162.000000,10300
2018-06-27,162.000000,162.000000,162.000000,162.000000,162.000000,0
2018-06-28,170.000000,170.000000,158.000000,164.000000,164.000000,1400
2018-06-29,173.000000,173.000000,146.000000,163.000000,163.000000,8700
2018-07-02,168.000000,168.000000,154.000000,162.000000,162.000000,20500
2018-07-03,168.000000,168.000000,140.000000,159.000000,159.000000,5500
2018-07-04,153.000000,159.000000,153.000000,155.000000,155.000000,9400
2018-07-05,165.000000,165.000000,144.000000,165.000000,165.000000,1700
2018-07-06,170.000000,170.000000,145.000000,170.000000,170.000000,103400
2018-07-09,167.000000,167.000000,166.000000,167.000000,167.000000,1500
2018-07-10,156.000000,162.000000,150.000000,156.000000,156.000000,25900
2018-07-11,165.000000,165.000000,146.000000,150.000000,150.000000,7700
2018-07-12,150.000000,163.000000,150.000000,158.000000,158.000000,43100
2018-07-13,158.000000,158.000000,158.000000,158.000000,158.000000,0
2018-07-16,150.000000,150.000000,145.000000,147.000000,147.000000,2000
2018-07-17,156.000000,156.000000,148.000000,154.000000,154.000000,4800
2018-07-18,163.000000,163.000000,150.000000,161.000000,161.000000,6600
2018-07-19,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-07-20,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-07-23,161.000000,161.000000,161.000000,161.000000,161.000000,0
2018-07-24,173.000000,173.000000,150.000000,163.000000,163.000000,16700
2018-07-25,163.000000,163.000000,163.000000,163.000000,163.000000,0
2018-07-26,163.000000,163.000000,163.000000,163.000000,163.000000,0
2018-07-27,173.000000,173.000000,166.000000,166.000000,166.000000,2700
2018-07-30,169.000000,169.000000,164.000000,164.000000,164.000000,13600
2018-07-31,168.000000,168.000000,156.000000,156.000000,156.000000,200
2018-08-01,163.000000,164.000000,150.000000,160.000000,160.000000,11900
2018-08-02,160.000000,160.000000,160.000000,160.000000,160.000000,200
2018-08-03,160.000000,160.000000,160.000000,160.000000,160.000000,0
2018-08-06,175.000000,175.000000,160.000000,165.000000,165.000000,2100
2018-08-07,169.000000,169.000000,162.000000,162.000000,162.000000,16400
2018-08-08,170.000000,170.000000,151.000000,162.000000,162.000000,360700
2018-08-09,168.000000,168.000000,162.000000,162.000000,162.000000,300
2018-08-10,169.000000,169.000000,165.000000,165.000000,165.000000,1300
2018-08-13,173.000000,173.000000,156.000000,164.000000,164.000000,300
2018-08-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2018-08-15,170.000000,170.000000,142.000000,159.000000,159.000000,166400
2018-08-16,167.000000,167.000000,141.000000,162.000000,162.000000,17900
2018-08-17,162.000000,162.000000,162.000000,162.000000,162.000000,0
2018-08-20,162.000000,162.000000,162.000000,162.000000,162.000000,0
2018-08-21,162.000000,162.000000,162.000000,162.000000,162.000000,0
2018-08-22,162.000000,162.000000,162.000000,162.000000,162.000000,0
2018-08-23,165.000000,165.000000,140.000000,160.000000,160.000000,300
2018-08-24,160.000000,170.000000,160.000000,170.000000,170.000000,10300
2018-08-27,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-08-28,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-08-29,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-08-30,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-08-31,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-03,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-04,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-05,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-06,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-07,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-10,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-11,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-12,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-13,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-14,170.000000,170.000000,170.000000,170.000000,170.000000,0
2018-09-17,182.000000,182.000000,174.000000,174.000000,174.000000,13500
2018-09-18,184.000000,184.000000,159.000000,179.000000,179.000000,11000
2018-09-19,177.000000,177.000000,137.000000,137.000000,137.000000,200
2018-09-20,141.000000,161.000000,137.000000,154.000000,154.000000,45000
2018-09-21,164.000000,204.000000,154.000000,155.000000,155.000000,8500
2018-09-24,137.000000,167.000000,137.000000,159.000000,159.000000,3100
2018-09-25,160.000000,160.000000,140.000000,158.000000,158.000000,5200
2018-09-26,160.000000,160.000000,145.000000,160.000000,160.000000,20300
2018-09-27,151.000000,160.000000,151.000000,160.000000,160.000000,20900
2018-09-28,160.000000,160.000000,151.000000,159.000000,159.000000,400
2018-10-01,145.000000,159.000000,145.000000,159.000000,159.000000,1100
2018-10-02,159.000000,159.000000,159.000000,159.000000,159.000000,0
2018-10-03,170.000000,170.000000,122.000000,151.000000,151.000000,12000
2018-10-04,174.000000,174.000000,160.000000,167.000000,167.000000,4100
2018-10-05,165.000000,165.000000,165.000000,165.000000,165.000000,100
2018-10-08,165.000000,165.000000,159.000000,159.000000,159.000000,1000
2018-10-09,174.000000,174.000000,152.000000,174.000000,174.000000,16400
2018-10-10,174.000000,184.000000,147.000000,162.000000,162.000000,72600
2018-10-11,162.000000,184.000000,150.000000,164.000000,164.000000,254700
2018-10-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2018-10-15,174.000000,174.000000,156.000000,157.000000,157.000000,14300
2018-10-16,173.000000,173.000000,152.000000,159.000000,159.000000,23100
2018-10-17,162.000000,162.000000,152.000000,160.000000,160.000000,2900
2018-10-18,162.000000,172.000000,160.000000,164.000000,164.000000,8500
2018-10-19,164.000000,169.000000,156.000000,157.000000,157.000000,2400
2018-10-22,150.000000,160.000000,150.000000,154.000000,154.000000,52100
2018-10-23,154.000000,159.000000,154.000000,154.000000,154.000000,4100
2018-10-24,152.000000,152.000000,145.000000,152.000000,152.000000,16900
2018-10-25,152.000000,152.000000,152.000000,152.000000,152.000000,0
2018-10-26,155.000000,155.000000,148.000000,152.000000,152.000000,2200
2018-10-29,160.000000,160.000000,148.000000,157.000000,157.000000,2700
2018-10-30,164.000000,194.000000,150.000000,169.000000,169.000000,142900
2018-10-31,174.000000,174.000000,154.000000,167.000000,167.000000,10500
2018-11-01,164.000000,166.000000,162.000000,166.000000,166.000000,3100
2018-11-02,156.000000,165.000000,140.000000,165.000000,165.000000,1800
2018-11-05,164.000000,165.000000,156.000000,156.000000,156.000000,13500
2018-11-06,164.000000,164.000000,156.000000,164.000000,164.000000,900
2018-11-07,152.000000,162.000000,152.000000,158.000000,158.000000,300
2018-11-08,152.000000,164.000000,152.000000,155.000000,155.000000,1800
2018-11-09,152.000000,162.000000,152.000000,156.000000,156.000000,5700
2018-11-12,152.000000,160.000000,152.000000,160.000000,160.000000,4900
2018-11-13,160.000000,216.000000,152.000000,160.000000,160.000000,26400
2018-11-14,158.000000,180.000000,158.000000,163.000000,163.000000,23200
2018-11-15,152.000000,194.000000,152.000000,158.000000,158.000000,1400
2018-11-16,166.000000,199.000000,156.000000,190.000000,190.000000,14600
2018-11-19,191.000000,191.000000,161.000000,178.000000,178.000000,14900
2018-11-20,178.000000,178.000000,178.000000,178.000000,178.000000,0
2018-11-21,160.000000,189.000000,160.000000,183.000000,183.000000,8600
2018-11-22,212.000000,212.000000,162.000000,173.000000,173.000000,45000
2018-11-23,173.000000,173.000000,173.000000,173.000000,173.000000,0
2018-11-26,184.000000,184.000000,174.000000,178.000000,178.000000,1300
2018-11-27,202.000000,202.000000,171.000000,171.000000,171.000000,1500
2018-11-28,171.000000,171.000000,171.000000,171.000000,171.000000,0
2018-11-29,171.000000,171.000000,171.000000,171.000000,171.000000,0
2018-11-30,193.000000,193.000000,155.000000,170.000000,170.000000,32300
2018-12-03,180.000000,212.000000,152.000000,182.000000,182.000000,3300
2018-12-04,182.000000,190.000000,179.000000,184.000000,184.000000,13300
2018-12-05,184.000000,184.000000,184.000000,184.000000,184.000000,0
2018-12-06,171.000000,172.000000,161.000000,172.000000,172.000000,3800
2018-12-07,166.000000,190.000000,166.000000,190.000000,190.000000,4100
2018-12-10,190.000000,190.000000,190.000000,190.000000,190.000000,0
2018-12-11,190.000000,190.000000,190.000000,190.000000,190.000000,0
2018-12-12,190.000000,190.000000,190.000000,190.000000,190.000000,0
2018-12-13,190.000000,190.000000,190.000000,190.000000,190.000000,0
2018-12-14,175.000000,175.000000,175.000000,175.000000,175.000000,10000
2018-12-17,175.000000,190.000000,175.000000,184.000000,184.000000,800
2018-12-18,194.000000,210.000000,160.000000,194.000000,194.000000,24800
2018-12-19,186.000000,186.000000,166.000000,174.000000,174.000000,25200
2018-12-20,174.000000,234.000000,174.000000,234.000000,234.000000,1555400
2018-12-21,234.000000,260.000000,177.000000,180.000000,180.000000,2441300
2018-12-24,180.000000,180.000000,180.000000,180.000000,180.000000,0
2018-12-25,180.000000,180.000000,180.000000,180.000000,180.000000,0
2018-12-26,181.000000,189.000000,178.000000,178.000000,178.000000,669000
2018-12-27,175.000000,185.000000,175.000000,183.000000,183.000000,417600
2018-12-28,184.000000,200.000000,175.000000,184.000000,184.000000,204000
2018-12-31,184.000000,184.000000,184.000000,184.000000,184.000000,0
2019-01-01,184.000000,184.000000,184.000000,184.000000,184.000000,0
2019-01-02,189.000000,199.000000,176.000000,188.000000,188.000000,664200
2019-01-03,188.000000,188.000000,178.000000,182.000000,182.000000,296500
2019-01-04,182.000000,187.000000,180.000000,183.000000,183.000000,409100
2019-01-07,188.000000,195.000000,170.000000,178.000000,178.000000,351700
2019-01-08,182.000000,189.000000,175.000000,180.000000,180.000000,587000
2019-01-09,186.000000,186.000000,175.000000,175.000000,175.000000,124500
2019-01-10,183.000000,183.000000,175.000000,179.000000,179.000000,158700
2019-01-11,180.000000,182.000000,177.000000,180.000000,180.000000,306900
2019-01-14,180.000000,194.000000,171.000000,181.000000,181.000000,605900
2019-01-15,186.000000,186.000000,175.000000,178.000000,178.000000,588200
2019-01-16,184.000000,184.000000,175.000000,176.000000,176.000000,672200
2019-01-17,178.000000,183.000000,175.000000,180.000000,180.000000,121300
2019-01-18,190.000000,190.000000,174.000000,175.000000,175.000000,80400
2019-01-21,177.000000,178.000000,169.000000,175.000000,175.000000,166300
2019-01-22,177.000000,177.000000,170.000000,175.000000,175.000000,67100
2019-01-23,170.000000,172.000000,159.000000,167.000000,167.000000,391500
2019-01-24,167.000000,167.000000,165.000000,166.000000,166.000000,31500
2019-01-25,166.000000,166.000000,166.000000,166.000000,166.000000,0
2019-01-28,174.000000,175.000000,167.000000,169.000000,169.000000,13300
2019-01-29,169.000000,173.000000,165.000000,171.000000,171.000000,93500
2019-01-30,171.000000,171.000000,166.000000,167.000000,167.000000,25100
2019-01-31,167.000000,167.000000,167.000000,167.000000,167.000000,0
2019-02-01,168.000000,171.000000,168.000000,171.000000,171.000000,60200
2019-02-04,168.000000,169.000000,168.000000,169.000000,169.000000,4600
2019-02-05,169.000000,169.000000,169.000000,169.000000,169.000000,0
2019-02-06,168.000000,168.000000,165.000000,166.000000,166.000000,87400
2019-02-07,167.000000,170.000000,166.000000,169.000000,169.000000,4500
2019-02-08,169.000000,169.000000,169.000000,169.000000,169.000000,0
2019-02-11,165.000000,167.000000,164.000000,164.000000,164.000000,32300
2019-02-12,165.000000,165.000000,165.000000,165.000000,165.000000,19200
2019-02-13,165.000000,168.000000,165.000000,168.000000,168.000000,1800
2019-02-14,166.000000,166.000000,164.000000,166.000000,166.000000,300
2019-02-15,166.000000,166.000000,165.000000,165.000000,165.000000,2100
2019-02-18,166.000000,166.000000,163.000000,163.000000,163.000000,300
2019-02-19,164.000000,169.000000,164.000000,168.000000,168.000000,3100
2019-02-20,164.000000,167.000000,163.000000,167.000000,167.000000,8900
2019-02-21,167.000000,167.000000,165.000000,167.000000,167.000000,107500
2019-02-22,167.000000,167.000000,167.000000,167.000000,167.000000,0
2019-02-25,167.000000,167.000000,165.000000,165.000000,165.000000,1700
2019-02-26,165.000000,165.000000,165.000000,165.000000,165.000000,0
2019-02-27,164.000000,164.000000,164.000000,164.000000,164.000000,2500
2019-02-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-03-01,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-03-04,165.000000,165.000000,165.000000,165.000000,165.000000,200
2019-03-05,164.000000,164.000000,164.000000,164.000000,164.000000,1000
2019-03-06,163.000000,170.000000,154.000000,167.000000,167.000000,12900
2019-03-07,167.000000,167.000000,167.000000,167.000000,167.000000,0
2019-03-08,167.000000,167.000000,167.000000,167.000000,167.000000,0
2019-03-11,167.000000,167.000000,167.000000,167.000000,167.000000,0
2019-03-12,167.000000,167.000000,167.000000,167.000000,167.000000,0
2019-03-13,163.000000,163.000000,163.000000,163.000000,163.000000,200
2019-03-14,163.000000,169.000000,157.000000,157.000000,157.000000,14100
2019-03-15,157.000000,166.000000,157.000000,165.000000,165.000000,700
2019-03-18,165.000000,165.000000,165.000000,165.000000,165.000000,0
